,ID,CatID,Exchange,IndustryName1,IndustryName2,IndustryName3,Code,Name,TotalShares,URL,FirstTradeDate
1416,2417,5,UPCoM,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,VGG,Tổng Công ty cổ phần May Việt Tiến,44100000,https://finance.vietstock.vn/VGG-tong-cong-ty-co-phan-may-viet-tien.htm,2016-03-09 17:00:00
1417,2521,5,UPCoM,Dịch vụ truyền thông,Dịch vụ viễn thông,Dịch vụ viễn thông không dây,VGI,Tổng Công ty cổ phần Đầu tư Quốc tế Viettel,3043811200,https://finance.vietstock.vn/VGI-tong-cong-ty-co-phan-dau-tu-quoc-te-viettel.htm,2018-09-24 17:00:00
1418,3963,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,VGL,CTCP Mạ Kẽm Công Nghiệp Vingal - Vnsteel,9325155,https://finance.vietstock.vn/VGL-ctcp-ma-kem-cong-nghiep-vingal-vnsteel.htm,2016-08-14 17:00:00
1419,831,2,HNX,Tiêu dùng thiết yếu,Thương mại hàng thiết yếu,Thương mại hàng thiết yếu,VGP,CTCP Cảng Rau Quả,8214692,https://finance.vietstock.vn/VGP-ctcp-cang-rau-qua.htm,2009-06-11 17:00:00
1420,4669,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,VGR,CTCP Cảng Xanh Vip,82224959,https://finance.vietstock.vn/VGR-ctcp-cang-xanh-vip.htm,2018-04-11 17:00:00
1421,1420,2,HNX,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,VGS,CTCP Ống thép Việt - Đức VG PIPE,61524155,https://finance.vietstock.vn/VGS-ctcp-ong-thep-viet-duc-vg-pipe.htm,2008-12-03 17:00:00
1422,3579,5,UPCoM,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,VGT,Tập đoàn Dệt May Việt Nam,500000000,https://finance.vietstock.vn/VGT-tap-doan-det-may-viet-nam.htm,2017-01-02 17:00:00
1423,4308,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,VGV,Tổng Công ty Tư vấn Xây dựng Việt Nam - CTCP,35774448,https://finance.vietstock.vn/VGV-tong-cong-ty-tu-van-xay-dung-viet-nam-ctcp.htm,2017-07-16 17:00:00
1424,1063,1,HOSE,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,VHC,CTCP Vĩnh Hoàn,209453159,https://finance.vietstock.vn/VHC-ctcp-vinh-hoan.htm,2007-12-23 17:00:00
1425,2917,5,UPCoM,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,VHD,CTCP Đầu tư Phát triển Nhà và Đô Thị VINAHUD,38000000,https://finance.vietstock.vn/VHD-ctcp-dau-tu-phat-trien-nha-va-do-thi-vinahud.htm,2017-06-21 17:00:00
1426,4723,2,HNX,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,VHE,CTCP Dược liệu và Thực phẩm Việt Nam,33140000,https://finance.vietstock.vn/VHE-ctcp-duoc-lieu-va-thuc-pham-viet-nam.htm,2019-01-13 17:00:00
1427,2063,5,UPCoM,Tiêu dùng thiết yếu,Thương mại hàng thiết yếu,Thương mại hàng thiết yếu,VHF,CTCP Xây dựng và Chế biến Lương thực Vĩnh Hà,21500000,https://finance.vietstock.vn/VHF-ctcp-xay-dung-va-che-bien-luong-thuc-vinh-ha.htm,2010-05-06 17:00:00
1428,1040,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,VHG,CTCP Đầu tư Phát triển Việt Trung Nam,150000000,https://finance.vietstock.vn/VHG-ctcp-dau-tu-phat-trien-viet-trung-nam.htm,2019-05-30 17:00:00
1429,2345,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,VHH,CTCP Đầu tư Kinh doanh Nhà Thành Đạt,7500000,https://finance.vietstock.vn/VHH-ctcp-dau-tu-kinh-doanh-nha-thanh-dat.htm,2014-06-24 17:00:00
1430,1484,2,HNX,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,VHL,CTCP Viglacera Hạ Long,25000000,https://finance.vietstock.vn/VHL-ctcp-viglacera-ha-long.htm,2009-02-11 17:00:00
1431,4673,1,HOSE,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,VHM,CTCP Vinhomes,4107412004,https://finance.vietstock.vn/VHM-ctcp-vinhomes.htm,2018-05-16 17:00:00
1432,278,1,HOSE,Tài chính,Tổ chức tín dụng,Ngân hàng,VIB,Ngân hàng TMCP Quốc tế Việt Nam,3404005710,https://finance.vietstock.vn/VIB-ngan-hang-tmcp-quoc-te-viet-nam.htm,2020-11-09 17:00:00
1433,942,1,HOSE,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,VIC,Tập đoàn VINGROUP - CTCP,7706031024,https://finance.vietstock.vn/VIC-tap-doan-vingroup-ctcp.htm,2007-09-18 17:00:00
1434,832,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Gỗ và giấy,VID,CTCP Đầu tư Phát triển Thương mại Viễn Đông,40836069,https://finance.vietstock.vn/VID-ctcp-dau-tu-phat-trien-thuong-mai-vien-dong.htm,2006-12-24 17:00:00
1435,2004,5,UPCoM,Dịch vụ truyền thông,Dịch vụ viễn thông,Dịch vụ viễn thông đa dạng,VIE,CTCP Công nghệ Viễn thông VITECO,5061244,https://finance.vietstock.vn/VIE-ctcp-cong-nghe-vien-thong-viteco.htm,2022-08-02 17:00:00
1436,4282,2,HNX,Nguyên vật liệu,Nguyên vật liệu,Gỗ và giấy,VIF,Tổng Công ty Lâm nghiệp Việt Nam - CTCP,350000000,https://finance.vietstock.vn/VIF-tong-cong-ty-lam-nghiep-viet-nam-ctcp.htm,2020-02-02 17:00:00
1437,1206,2,HNX,Tài chính,Dịch vụ tài chính,Thị trường vốn,VIG,CTCP Chứng khoán Đầu tư tài chính Việt Nam,45133300,https://finance.vietstock.vn/VIG-ctcp-chung-khoan-dau-tu-tai-chinh-viet-nam.htm,2009-11-30 17:00:00
1438,1435,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,VIH,CTCP Viglacera Hà Nội,5600000,https://finance.vietstock.vn/VIH-ctcp-viglacera-ha-noi.htm,2017-04-23 17:00:00
1439,2490,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,VIM,CTCP Khoáng sản Viglacera,1250000,https://finance.vietstock.vn/VIM-ctcp-khoang-san-viglacera.htm,2017-01-23 17:00:00
1440,3005,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,VIN,CTCP Giao nhận Kho vận Ngoại Thương Việt Nam,25500000,https://finance.vietstock.vn/VIN-ctcp-giao-nhan-kho-van-ngoai-thuong-viet-nam.htm,2014-09-03 17:00:00
1441,833,1,HOSE,Năng lượng,Năng lượng,Dầu khí,VIP,CTCP Vận tải Xăng dầu VIPCO,68470941,https://finance.vietstock.vn/VIP-ctcp-van-tai-xang-dau-vipco.htm,2006-12-20 17:00:00
1442,2143,5,UPCoM,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",VIR,CTCP Du lịch Quốc tế Vũng Tàu,8240000,https://finance.vietstock.vn/VIR-ctcp-du-lich-quoc-te-vung-tau.htm,2010-06-30 17:00:00
1443,1842,2,HNX,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,VIT,CTCP Viglacera Tiên Sơn,68801662,https://finance.vietstock.vn/VIT-ctcp-viglacera-tien-son.htm,2009-11-02 17:00:00
1444,3663,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,VIW,Tổng Công ty Đầu tư Nước và Môi trường Việt Nam,58018600,https://finance.vietstock.vn/VIW-tong-cong-ty-dau-tu-nuoc-va-moi-truong-viet-nam.htm,2017-01-04 17:00:00
1445,1186,1,HOSE,Tài chính,Dịch vụ tài chính,Thị trường vốn,VIX,CTCP Chứng khoán VIX,2450287772,https://finance.vietstock.vn/VIX-ctcp-chung-khoan-vix.htm,2021-01-07 17:00:00
1446,2421,1,HOSE,Công nghiệp,Vận tải,Hãng hàng không chở khách,VJC,CTCP Hàng không Vietjet,769092961,https://finance.vietstock.vn/VJC-ctcp-hang-khong-vietjet.htm,2017-02-27 17:00:00
1447,2701,5,UPCoM,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Nhà phân phối,VKC,CTCP VKC Holdings ,20000000,https://finance.vietstock.vn/VKC-ctcp-vkc-holdings.htm,2023-05-08 17:00:00
1448,2601,2,HNX,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,Dịch vụ tiêu dùng khác,VLA,CTCP Đầu tư và Phát triển Công nghệ Văn Lang,3995996,https://finance.vietstock.vn/VLA-ctcp-dau-tu-va-phat-trien-cong-nghe-van-lang.htm,2010-08-03 17:00:00
1449,4128,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,VLB,CTCP Xây dựng và Sản xuất Vật liệu xây dựng Biên Hòa,46921600,https://finance.vietstock.vn/VLB-ctcp-xay-dung-va-san-xuat-vat-lieu-xay-dung-bien-hoa.htm,2016-09-21 17:00:00
1450,3577,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,VLC,Tổng Công ty Chăn Nuôi Việt Nam - CTCP,212491611,https://finance.vietstock.vn/VLC-tong-cong-ty-chan-nuoi-viet-nam-ctcp.htm,2015-10-25 17:00:00
1451,3338,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,VLG,CTCP VIMC Logistics,14212130,https://finance.vietstock.vn/VLG-ctcp-vimc-logistics.htm,2015-09-17 17:00:00
